Participant_ID,Session,Used_For_Classification,Maze_ID,time_taken,distance_traveled,endpoint_X,endpoint_Y,target_X,target_Y,distance_to_target,n_fixations,mean_fixation_time,fixation_std,fixation_locaion,n_fixations_2d,mean_fixation_time_2d,fixation_std_2d,fixation_locaion_2d,calibration_quality
PID10,1,True,1,4.5069899,0.171159538628705,5.58430196527924,-8.87080737428435,8.5,-8.5,2.93918239285999,5,0.75542462,1.35962371407834,322.215816647151,5,0.7882802,0.0060569563144045,0.0177723316735749,0.9974864631512
PID10,1,True,1,10.0026064,0.186404370048842,10.5586267786077,-6.3644599868967,8.5,-8.5,2.96622240588364,8,0.98764775,0.827994892815106,131.987712146946,7,1.29590024285714,0.005433991331627,0.021421218808641,
PID10,1,True,1,8.9919747,0.30169594905523,9.49530550419294,-5.69869299674502,8.5,-8.5,2.97286965290477,8,0.82572785,1.09330031160619,97.0795576870971,10,0.65917776,0.0041855788123218,0.0214132505267414,
PID10,1,True,1,12.4746864,0.416952382301435,5.75039703746073,-7.52080878245056,8.5,-8.5,2.91875519564945,8,1.226374775,1.12500743782183,89.0409334166561,13,0.764869646153846,0.0059946549679007,0.0196861052972107,
PID10,1,True,1,7.2680456,0.315936119590387,8.52359564198004,-5.56318974049252,8.5,-8.5,2.9369050469276,7,0.599755985714286,1.30359941822125,133.441894905029,10,0.50640097,0.0044685375999889,0.0234424473133914,
PID10,1,True,2,30.6919684,2.79170017189288,-10.0270030164268,9.93118690461643,-10.0,7.0,2.93131128212119,26,0.6982845,1.24508007434967,241.925068364983,24,0.919661504166667,0.0053380036433874,0.0171196193765281,
PID10,1,True,2,12.2373571,0.355344917281338,-12.489841303699,8.58431310206212,-10.0,7.0,2.95116209703421,14,0.6063932,1.3450152015321,342.354562451168,12,0.735974775,0.0042731676235826,0.0193872808287349,
PID10,1,True,2,7.2867305,0.243029787367588,-12.3973528784843,5.2432929414932,-10.0,7.0,2.97209025996595,7,0.733826914285714,1.29577036262414,280.134573743732,7,0.704646271428572,0.0052908066343003,0.0185669806107941,
PID10,1,True,2,2.7560904,0.165147774610737,-7.06327601915563,7.24164066632965,-10.0,7.0,2.94664859650598,3,0.499202366666667,1.16324445245246,320.861150931239,3,0.637060433333333,0.0022004987574623,0.0189419427140951,
PID10,1,True,2,3.180621,0.171520698874032,-8.21550982879864,4.71086032533921,-10.0,7.0,2.90251022758239,3,0.498258433333333,1.00807735401382,0.0206161383118513,2,0.44364925,0.0074647939988808,0.0229787240313116,
PID10,1,True,3,4.6124989,0.324533188942542,-4.30138076600563,-11.0115260794761,-7.0,-10.0,2.88196647786623,4,0.563740875,1.36705985246088,338.700095388051,4,0.79854975,0.0060040514896276,0.0205402457341644,
PID10,1,True,3,7.5808984,0.337131813638532,-4.16048143893034,-9.24443817241747,-7.0,-10.0,2.93832253742828,9,0.429149744444445,1.16649147629215,55.8628446852021,11,0.315941836363636,0.0077997605956734,0.018759143852571,
PID10,1,True,3,7.5546047,0.294043681591792,-4.23618213080336,-11.0829938424931,-7.0,-10.0,2.96842801444951,7,0.757800714285714,1.28568166273902,234.104876245214,11,0.454198054545455,0.0036315387926754,0.0213851125606292,
PID10,1,True,3,3.5471017,0.16334226235689,-4.25574648987827,-8.87616138988382,-7.0,-10.0,2.96545789877437,4,0.568459275,0.93363380090789,23.6895260216567,5,0.42412674,0.0063039305281616,0.0186093624486843,
PID10,1,True,3,6.1575602,0.235800405371398,-4.13672247423876,-9.38367951613309,-7.0,-10.0,2.92885799047399,6,0.6367904,1.35900460891752,67.9964996946905,7,0.584967042857143,0.0078327252742823,0.0155723450769573,
PID11,1,True,1,11.7270793,0.264501705545901,6.90162187416544,-10.9909632714765,8.5,-8.5,2.95968083633887,9,0.890835977777778,1.15881867745629,105.361347770726,14,0.570929928571428,0.0060318442409681,0.0152308805288208,0.997110528791852
PID11,1,True,1,7.0042958,0.164476485999466,7.47408838949637,-5.6921574170366,8.5,-8.5,2.98939368489143,9,0.540626511111111,0.941850575400239,125.865162156571,8,0.39779125,0.0076464059377982,0.0167005563117906,
PID11,1,True,1,6.2174803,0.17523916951761,6.4901435762509,-10.6972963893267,8.5,-8.5,2.97785732811926,3,1.61550686666667,1.07082646996172,121.865065221427,4,1.167926025,0.0036775990109475,0.0144853317259845,
PID11,1,True,1,7.0752385,0.187282954713332,11.3181541884133,-7.53355972866667,8.5,-8.5,2.97926162458528,7,0.674725128571429,0.836933219885831,140.247141015907,11,0.441729372727273,0.0065160201432798,0.0136702549287331,
PID11,1,True,1,5.4293499,0.168833933382266,5.7900907679888,-7.31468680667068,8.5,-8.5,2.95779908242938,4,1.028217,1.00304106231501,129.415262237953,4,0.97952265,0.0058227227549675,0.0127524618037901,
PID11,1,True,2,38.1498968,2.56049184734079,-9.58323659845243,4.13589839927746,-10.0,7.0,2.89426496923327,29,0.835590989655173,1.35291465638784,222.683503264915,46,0.505961680434782,0.0051972182059183,0.0164137565984024,
PID11,1,True,2,3.3555933,0.165646485090822,-7.13952872469545,7.16222288974958,-10.0,7.0,2.86506757037267,3,0.7859045,1.16270748280068,340.333568502566,3,0.711946366666667,0.002190241050542,0.0131675526485308,
PID11,1,True,2,5.381435,0.227080764950357,-12.7726263911407,8.07226064204428,-10.0,7.0,2.97274283942068,6,0.490012666666667,0.843372834226907,329.296847830704,9,0.436475322222222,0.0078430483380412,0.0155634610788976,
PID11,1,True,2,4.6242398,0.25234977387947,-11.1329688559157,9.68669708852851,-10.0,7.0,2.91581200936933,3,1.00073056666667,1.17000823821271,336.612775312303,5,0.56346036,0.0050566669744983,0.0161994335612263,
PID11,1,True,2,4.8512546,0.169041166997248,-7.96924008031582,4.94757861676131,-10.0,7.0,2.8872858164323,5,0.64530728,1.21025553359945,303.039805386122,4,0.7618187,0.0045088670900908,0.0111134306944749,
PID11,1,True,3,7.4215082,0.222013298978148,-8.8107483503259,-7.66533590402245,-7.0,-10.0,2.95456697829896,4,1.51086205,1.004876224879,354.200747410541,7,0.717098228571429,0.0039378881048365,0.0163408422411089,
PID11,1,True,3,5.7855536,0.170269440474378,-5.58712815311796,-7.39752767610759,-7.0,-10.0,2.96126139547623,6,0.641253083333333,0.872871149373503,35.6972546713249,7,0.527700985714286,0.0060086531611299,0.0132688297092978,
PID11,1,True,3,3.9907624,0.196066594072337,-9.83617392739341,-9.05381677034853,-7.0,-10.0,2.98984033863011,5,0.56793846,0.9290144545637,68.8799827954988,5,0.45590378,0.0034573900162747,0.0145101566808012,
PID11,1,True,3,4.2805114,0.161869546798531,-4.16329053368002,-9.23462769855382,-7.0,-10.0,2.93814828695394,4,0.754269925,1.07118798549911,54.811499229195,4,0.6891656,0.0081264049603408,0.015049841110496,
PID11,1,True,3,4.4579245,0.216776792421573,-8.3744227700701,-7.34749747099246,-7.0,-10.0,2.98744165085757,3,1.22406603333333,0.936593584976246,355.6728290225,3,1.0587662,0.0056385347969833,0.0133504837802509,
PID12,1,True,1,8.3667189,0.373786985681831,11.3797926578514,-7.76370084361524,8.5,-8.5,2.97243035240653,10,0.64384153,1.31475903765776,338.650012099679,10,0.47695375,0.0049716278508195,0.0157869286528555,0.987429329144151
PID12,1,True,1,60.3069419,2.85288716987009,7.93193292496107,-11.4057741495667,8.5,-8.5,2.96078091219754,58,0.656292106896551,1.23644743654054,132.176279083823,49,0.851677857142857,0.0042642383811455,0.0179128333043184,
PID12,1,True,1,4.8757715,0.215772886022772,8.9801292261999,-11.419637909792,8.5,-8.5,2.95885275033181,6,0.57433995,1.14189837227295,112.705820063043,5,0.6976011,0.0044729883365577,0.0192965492771602,
PID12,1,True,1,5.4216781,0.199256939249122,9.46660290894421,-5.71923390523165,8.5,-8.5,2.94397371886922,6,0.643620383333333,1.39011149784043,153.873978486955,6,0.56855745,0.0049100497575665,0.0138340396151273,
PID12,1,True,1,4.058306,0.190086624019582,7.81591055078232,-5.59017068747805,8.5,-8.5,2.98916125402142,4,0.705896875,1.24726604175718,62.4515982593709,3,0.449333566666667,0.006524606128855,0.0113135694811189,
PID12,1,True,2,6.1495147,0.386534168464429,-8.50344308186718,9.47602508074325,-10.0,7.0,2.89316138673265,5,0.79135402,1.09893643709277,200.153130915306,6,0.411001266666667,0.0074865757212402,0.018358700158101,
PID12,1,True,2,5.8958512,0.176140794210987,-7.69652212858247,5.15881614398816,-10.0,7.0,2.94889272367593,5,0.723566,1.27153456337044,300.584602116897,6,0.66563395,0.0040498542724937,0.0130269070513311,
PID12,1,True,2,11.1426814,0.491636034737584,-9.36863199921332,9.9310345101159,-10.0,7.0,2.99826430654599,10,0.65013183,0.89189797857622,356.689572918577,9,0.989891933333333,0.0053301167853888,0.0152623926452239,
PID12,1,True,2,3.9712129,0.179328492498261,-7.31196601153551,8.12314611401304,-10.0,7.0,2.91324285231474,3,0.9417054,1.10216050424339,285.291298489274,4,0.625645425,0.0045742970226376,0.0168868704505007,
PID12,1,True,2,13.3135545,0.525629790252089,-7.85515742106612,4.99451306034674,-10.0,7.0,2.93638000836532,9,1.07178057777778,1.04257585853658,331.190448198446,10,0.81832143,0.0029557405346875,0.0138285002354555,
PID12,1,True,3,6.4982549,0.328786728782625,-4.14693857541881,-10.67039681388,-7.0,-10.0,2.93076634696348,7,0.705325114285714,1.15610978685557,129.2041335694,6,0.62455555,0.0063450294767374,0.0171967946668362,
PID12,1,True,3,7.4591999,0.195273010473362,-5.81853049440371,-7.24679612898157,-7.0,-10.0,2.99599762150186,6,0.80621025,0.682424436905936,30.0316908449383,6,0.78451055,0.0057041036357293,0.020680417406583,
PID12,1,True,3,9.3297963,0.459495637209206,-9.38452045276126,-11.6403895033877,-7.0,-10.0,2.89427288147842,9,0.660888955555556,1.35773096541462,84.2509157122949,7,0.655486757142857,0.0035496463081657,0.0175772406678379,
PID12,1,True,3,7.5978995,0.312939200143774,-7.98696077684431,-7.17570434278078,-7.0,-10.0,2.99177832307417,9,0.563610466666666,1.23273110124361,122.291055357847,7,0.719514271428571,0.0039116883219226,0.0162837354203842,
PID12,1,True,3,10.8633035,0.348042524106595,-9.15159821820975,-7.91847304458362,-7.0,-10.0,2.9936815727008,14,0.652077078571429,1.19686074257618,153.819835878875,14,0.543477714285715,0.0059063364135967,0.0138679003156842,
PID13,1,True,1,7.7334409,0.401922903304472,9.59587431948732,-5.73396497844552,8.5,-8.5,2.97521264190943,9,0.590395233333333,1.25845666479705,228.923841068483,9,0.513450133333333,0.0055883122728031,0.0153457334034286,0.968004941882637
PID13,1,True,1,5.4298611,0.233491973124633,9.08302903768124,-5.61505448613081,8.5,-8.5,2.94326918184074,4,0.754698675,1.18613412251568,103.911070024521,3,0.978448333333333,0.0077324979137349,0.0190112010812236,
PID13,1,True,1,4.8493222,0.239705218216624,10.2792336502206,-6.12125071626155,8.5,-8.5,2.97054212846129,6,0.446134783333333,1.3275976794467,146.044118084788,5,0.7328468,0.0059444853408708,0.0198043028750696,
PID13,1,True,1,6.4544535,0.259111758002198,8.29696323484651,-5.54721894975656,8.5,-8.5,2.95975334423001,7,0.700597342857143,0.995655505752989,127.515397059789,6,0.59978795,0.0068648848812554,0.0223431470458304,
PID13,1,True,1,6.2899243,0.29700744798388,10.1375440299769,-6.15163708320485,8.5,-8.5,2.8629283677891,6,0.662155016666666,1.01020898073091,64.3778491603039,8,0.4796047375,0.0067219308720867,0.0201339325256261,
PID13,1,True,2,6.8037856,0.408381059645131,-9.39400968460256,9.93706169655344,-10.0,7.0,2.99892575295169,4,1.334076975,1.38304599764074,145.060470803333,7,0.3620069,0.006479599519566,0.0216800109093115,
PID13,1,True,2,14.3761243,0.681635955439111,-7.88438482686143,4.87843939314015,-10.0,7.0,2.99613867659587,10,1.03142662,1.07442808422088,49.5123484990953,12,0.7237261,0.0060527096272713,0.0199756138557833,
PID13,1,True,2,51.5019627,2.4402499378552,-7.10337774250102,6.50040149336891,-10.0,7.0,2.93939095230058,30,1.30797646333333,1.06132326849108,86.385598050889,49,0.705723728571429,0.0059546224816165,0.0183190477674201,
PID13,1,True,2,93.7431537,3.98258199907361,-9.63574985238604,4.09350243674553,-10.0,7.0,2.92923304898074,58,1.23550838793103,1.05320348906322,36.3999383905188,76,0.865474617105263,0.0046514678503567,0.0189431200481198,
PID13,1,True,2,20.8346426,0.460191734880044,-9.3381607613102,4.10332449246864,-10.0,7.0,2.9713229669293,18,0.897427611111111,1.15651721840859,323.081097090213,20,0.792916505,0.0060740327896908,0.0188577489149748,
PID13,1,True,3,6.1392111,0.32444633596398,-9.00652012821481,-7.89980976608424,-7.0,-10.0,2.90463802281219,3,1.782885,1.17155876259591,11.8951229147314,6,0.56694445,0.0069107492673027,0.0152108742689678,
PID13,1,True,3,6.6142822,0.364261728742872,-9.04153163761801,-7.80232908516487,-7.0,-10.0,2.99960145307799,8,0.6774376,1.28277538871137,36.6237116760551,8,0.4642366875,0.0082893655544758,0.0146313375820891,
PID13,1,True,3,11.7045619,0.339768039109855,-7.967536127455,-7.19406312159806,-7.0,-10.0,2.96806467643592,12,0.640627208333333,1.21158673026631,56.998146649777,16,0.466831475,0.0051934274274158,0.0158959379710889,
PID13,1,True,3,9.7465509,0.355044497879647,-7.32846533530508,-7.11547756609213,-7.0,-10.0,2.90316364475289,7,0.9131133,1.29276609920126,33.3702559557239,11,0.513573872727273,0.006604055739168,0.0160283253607871,
PID13,1,True,3,5.1077447,0.213336763979609,-6.12231941174748,-7.15661186741814,-7.0,-10.0,2.97576532802953,4,0.908703825,1.13716866112652,54.1392308565241,6,0.587534416666667,0.0071972502922396,0.0148543364179515,
PID14,1,True,1,44.2719206,1.47786422258911,6.16918593202306,-10.3250092215405,8.5,-8.5,2.96029607948043,45,0.582547515555556,1.24621214371876,168.868382196423,45,0.607195268888889,0.0071094385703577,0.0153355130184036,0.996407840949371
PID14,1,True,1,30.7150533,1.48375140195682,10.0903351484274,-10.9914872071969,8.5,-8.5,2.95578659377655,37,0.493226345945946,1.16125194478722,164.367563013487,32,0.5244159,0.005961830999157,0.0158552139391429,
PID14,1,True,1,7.5574532,0.493694583654517,9.21902110951838,-11.4059606979199,8.5,-8.5,2.99359298064852,15,0.38473944,0.789781589976211,183.952738902231,8,0.58025165,0.002746955566648,0.014480632101715,
PID14,1,True,1,10.0857719,0.621753974671968,8.2853378207458,-11.435773108171,8.5,-8.5,2.94361063897079,15,0.4792269,0.960804569371042,143.869786887955,11,0.611629509090909,0.0042391406359345,0.014097771520334,
PID14,1,True,1,4.4553666,0.227447395999101,9.23791952874102,-5.60185934439716,8.5,-8.5,2.9906093844826,5,0.48761626,1.19596726125165,96.4339510905567,6,0.381565966666667,0.0052316796428117,0.0117373797428223,
PID14,1,True,2,14.4978332,0.804761527920238,-9.87737392805567,4.09724644772658,-10.0,7.0,2.90534255101812,13,0.669411176923077,1.3406893326023,338.912409094507,14,0.602566907142857,0.0062609921913053,0.0149626592494857,
PID14,1,True,2,8.7004533,0.449320137662762,-10.5375245636294,9.94117195378022,-10.0,7.0,2.98988714138315,9,0.640297955555556,0.998213055619181,305.176945557872,8,0.570144775,0.0036181251729112,0.0188150808433682,
PID14,1,True,2,5.5085757,0.359217763444251,-8.9306716673839,9.78055964731768,-10.0,7.0,2.97908963195587,5,0.71444192,1.24326409345049,339.666069570992,6,0.585129816666667,0.0052433700879593,0.013403116637391,
PID14,1,True,2,4.8886004,0.287714619500422,-9.34625686559013,9.83227229080784,-10.0,7.0,2.90674154596963,3,1.00952456666667,0.62259909062323,329.584242813155,5,0.65800784,0.005719668368064,0.0102503838951981,
PID14,1,True,2,6.6300334,0.359219663499314,-9.09219814543963,9.84994656405306,-10.0,7.0,2.99103654693504,5,0.81049008,0.779345606178505,332.159333066613,6,0.665730583333333,0.0044182083951972,0.0116537259273759,
PID14,1,True,3,34.5537352,2.70540176276686,-4.15517669970792,-10.6378388178311,-7.0,-10.0,2.91545158893386,38,0.594728463157895,1.38141175049221,53.868347090235,33,0.667608227272727,0.003798944497549,0.0151734618772185,
PID14,1,True,3,34.0349486,2.17169327644647,-4.05033234387196,-9.96649050862561,-7.0,-10.0,2.94985799109382,30,0.771677443333334,0.905977196862772,29.6030955437992,34,0.596125570588236,0.0051877531012597,0.0184934992572922,
PID14,1,True,3,23.6699746,1.00178531033775,-4.21105085162024,-8.93200475851516,-7.0,-10.0,2.98644457308058,20,0.796162814999999,1.19659806768843,14.3098647447209,19,0.767208036842105,0.0054148335192911,0.0152151547774079,
PID14,1,True,3,3.1132989,0.198781876008713,-4.07360010242354,-9.87318900906245,-7.0,-10.0,2.92914618753624,2,0.8285102,1.00707489194874,312.780288289615,3,0.3709053,0.0089453146625315,0.0164540688637552,
PID14,1,True,3,15.734811,0.876903778974013,-4.68501835434549,-11.7593135468539,-7.0,-10.0,2.90763205647842,14,0.868583192857143,0.616529372853071,12.9374505282823,16,0.735934518749999,0.0041904810968157,0.0172839695258653,
PID15,1,True,1,45.6063326,3.10972864644444,10.6772363353543,-6.52909154010484,8.5,-8.5,2.93680748726796,46,0.670775065217391,1.37490144038009,24.3410089600865,39,0.788891894871795,0.0034588245280249,0.0166048904449636,0.996225029042684
PID15,1,True,1,6.5565959,0.373485005551485,7.65832535851134,-11.2562061647341,8.5,-8.5,2.8818550665575,7,0.568245085714286,1.06260752940697,142.43472515428,9,0.475906622222222,0.0055518347774427,0.0146056526404246,
PID15,1,True,1,4.6263037,0.22553344885887,6.3487431535039,-10.5751021030764,8.5,-8.5,2.98897219086903,4,0.88860605,1.34189143027506,126.871756293693,5,0.64525452,0.0043091410679601,0.019306318602486,
PID15,1,True,1,8.7352773,0.263282918688942,6.01379122422772,-6.98761792952902,8.5,-8.5,2.91007450141903,9,0.715890955555555,1.09591276955811,105.567629490982,11,0.551227063636363,0.0051087853232398,0.0157067584754415,
PID15,1,True,1,6.8020216,0.18441651742824,7.55096171427471,-5.74588664736716,8.5,-8.5,2.91304205718402,8,0.679995175,1.08966236898789,136.843234180413,10,0.50567996,0.0101732002100393,0.0152806357912258,
PID15,1,True,2,29.7965949,2.39986752173883,-11.3903613001643,4.37772420540625,-10.0,7.0,2.96806921885372,38,0.588825610526316,1.34391677354653,247.100377342575,26,0.820769511538462,0.0054123063471312,0.0184952683769001,
PID15,1,True,2,6.4700264,0.304626096754383,-11.5906542528037,4.48593507293666,-10.0,7.0,2.97501317803008,7,0.716061457142857,0.954485170232222,290.022458150385,5,1.04351,0.0036479922279656,0.0155546835551033,
PID15,1,True,2,10.5458651,0.493616588345204,-7.12514731087902,6.14858335079985,-10.0,7.0,2.9982808898903,11,0.665400745454546,0.966821926147089,341.81520263728,14,0.471653157142857,0.0047720969386555,0.0151605813187755,
PID15,1,True,2,8.186635,0.252918581460659,-11.1073272787101,9.72766949640381,-10.0,7.0,2.94386728365723,5,1.19211544,0.637412399197736,13.1865677183316,10,0.5664533,0.0044565208307493,0.01627408068748,
PID15,1,True,2,5.8355288,0.196737144363144,-9.35995816740481,4.12894004970912,-10.0,7.0,2.94153680677908,6,0.685714283333333,1.16327074774279,348.64312311088,5,0.74112358,0.0049237904113723,0.010589134180248,
PID15,1,True,3,20.1335848,1.15805421023284,-8.65351149269963,-7.53008831926756,-7.0,-10.0,2.97229944102345,22,0.664353804545454,1.35191780624613,39.5848788392363,19,0.747224089473684,0.0046743422198521,0.0162397241436142,
PID15,1,True,3,6.8596877,0.214673740211812,-7.10926915714516,-7.00909640919581,-7.0,-10.0,2.99289893551196,7,0.5863602,1.08805582550747,84.8091709631931,7,0.6803134,0.006997423932671,0.0109290701249037,
PID15,1,True,3,5.3445344,0.233588319104744,-9.83912566270338,-10.7003013277386,-7.0,-10.0,2.92421895183197,6,0.5213032,1.17299365791846,86.2247135219937,9,0.4152496,0.0056382458275292,0.0134539246667208,
PID15,1,True,3,4.0571349,0.183893946243433,-4.23751617551161,-10.957407750319,-7.0,-10.0,2.92368713800416,4,0.6368048,0.958567344942294,65.5194622320508,5,0.46266704,0.0058848918715775,0.0158064298026249,
PID15,1,True,3,3.7332877,0.177445577817845,-6.68278644251169,-7.08789999283806,-7.0,-10.0,2.92932601339744,3,0.8446957,1.14869303182811,43.1216374657365,4,0.62935985,0.0061788185145591,0.0118283933109374,
PID16,1,True,1,16.7767271,0.339027604848767,9.16655689627526,-11.4215070743419,8.5,-8.5,2.9965816660658,13,0.92840793076923,1.26890086861156,114.302222267052,18,0.651463222222222,0.006523479332783,0.0145479356381811,0.987428547332307
PID16,1,True,1,27.2499864,0.703785574454674,7.65116984958896,-11.3432914242949,8.5,-8.5,2.96729148344338,25,0.756347628,1.02884000338575,156.98142726078,26,0.827186226923076,0.0067860282765245,0.0172692180418658,
PID16,1,True,1,23.7110596,0.506334744838432,10.9113432637757,-10.2829829714268,8.5,-8.5,2.99893391260206,28,0.602235875,0.57197548419478,178.897630539696,20,0.949201489999999,0.0043453048698268,0.0163068136960251,
PID16,1,True,1,5.2740142,0.17945727637011,8.29288971146494,-5.53886661244429,8.5,-8.5,2.96836749923493,5,0.87331332,1.39419329280632,244.184163612935,6,0.594915583333333,0.0025355656057298,0.01648137380903,
PID16,1,True,1,5.4395827,0.2987519949394,6.18834136031135,-6.73013733267842,8.5,-8.5,2.91138790401174,4,0.898560325,1.33387722461081,36.8709452590827,7,0.496430828571429,0.004922418731499,0.0108287589735144,
PID16,1,True,2,58.4557344,2.73161775616201,-9.95387548815867,4.05808610132468,-10.0,7.0,2.94227545580145,49,0.755548108163266,1.28812729903023,253.396747758355,53,0.797086420754717,0.0052211802332258,0.0192903399007611,
PID16,1,True,2,10.1881439,0.462507365539674,-7.11503390727044,6.398175739812,-10.0,7.0,2.94707003587463,10,0.53644959,1.15024396063643,307.809722828032,8,0.7949842,0.0050725494836042,0.0156072918081518,
PID16,1,True,2,7.608841,0.192546280783007,-7.59443053807371,5.25469044259231,-10.0,7.0,2.97201444938126,8,0.7657031125,1.1864597416556,321.123050334356,6,0.92654555,0.0051383288482631,0.0185217680917884,
PID16,1,True,2,8.18566,0.189850232246909,-7.29482941398201,8.22764687183791,-10.0,7.0,2.97070105217444,8,0.763249575,0.885097509037114,314.26913605166,9,0.666041588888889,0.0063329351208875,0.0195949770492104,
